what is ff	answer(airline_code(ff))
could you tell me what the abbreviation us stands for	answer(airline_code(us))
what does ls stand for	answer(meal_code(ls))
airline that stands for dl	answer(airline_code(dl))
what does flight code us mean	answer(airline_code(us))
what is fare code fn	answer(fare_basis_code(fn))
define airline hp	answer(airline_code(hp))
what airline is ea	answer(airline_code(ea))
what does nw stand for	answer(airline_code(nw))
what is hp	answer(airline_code(hp))
what is airline ff	answer(airline_code(ff))
what does fare code qo mean	answer(fare_basis_code(qo))
code ff	answer(airline_code(ff))
what is fare code qw	answer(fare_basis_code(qw))
i'd like to see the fare code again qx	answer(fare_basis_code(qx))
what does code yn mean	answer(fare_basis_code(yn))
what does us stand for	answer(airline_code(us))
what's fare code yn	answer(fare_basis_code(yn))
what does us mean	answer(airline_code(us))
what does the abbreviation dl mean	answer(airline_code(dl))
what is hp	answer(airline_code(hp))
what does the fare code yn mean	answer(fare_basis_code(yn))
what is airline dl	answer(airline_code(dl))
what does yn stand for	answer(fare_basis_code(yn))
what is sa	answer(days_code(sa))
what airline is hp	answer(airline_code(hp))
what is airline nw	answer(airline_code(nw))
what does fare code qo mean	answer(fare_basis_code(qo))
what airline stands for hp	answer(airline_code(hp))
what does us mean	answer(airline_code(us))
what is ua	answer(airline_code(ua))
what does code qw mean	answer(fare_basis_code(qw))
what is airline nw	answer(airline_code(nw))
what does fare code qw mean	answer(fare_basis_code(qw))
what does the fare code qx mean	answer(fare_basis_code(qx))
define airline ua	answer(airline_code(ua))
what is airline us	answer(airline_code(us))
what does fn under fare code mean	answer(fare_basis_code(fn))
describe fare code qx	answer(fare_basis_code(qx))
what is the yn code	answer(fare_basis_code(yn))
what does the abbreviation ua mean	answer(airline_code(ua))
what is as	answer(airline_code(as))
what does d/s stand for for meals	answer(meal_code(d_s))
what is ewr	answer(airport_code(ewr))
what is bna	answer(airport_code(bna))
does the philadelphia airport have a name	answer(airport_code(phl))
what is ewr	answer(airport_code(ewr))
what does ewr mean	answer(airport_code(ewr))
what is mco	answer(airport_code(mco))
what is mco	answer(airport_code(mco))
what does mco mean	answer(airport_code(mco))
what does ord mean	answer(airport_code(ord))
what type of plane is an m80	answer(aircraft_code(m80))
what does hou mean	answer(airport_code(hou))
what is the abbreviation d10	answer(aircraft_code(d10))
what is yyz	answer(airport_code(yyz))
what is mia	answer(airport_code(mia))
what is the name of the airport at denver	answer(airport_code(den))
what does mco stand for	answer(airport_code(mco))
what does ewr mean	answer(airport_code(ewr))
what is the name of the airport in philadelphia	answer(airport_code(phl))
what does lax stand for	answer(airport_code(lax))
what is ewr	answer(airport_code(ewr))
describe pittsburgh airport	answer(airport_code(pit))
what is mco	answer(airport_code(mco))
what's the name of the denver airport	answer(airport_code(den))
please list information regarding san francisco airport	answer(airport_code(sfo))
what is ewr	answer(airport_code(ewr))
what is ewr	answer(airport_code(ewr))
what does mco stand for	answer(airport_code(mco))
what does dfw mean	answer(airport_code(dfw))
what is bur	answer(airport_code(bur))
explain meal codes sd/d	answer(meal_code(sd_d))
what is the ap/57 restriction	answer(meal_code(ap_57))
explain restriction ap80	answer(meal_code(ap_80))
what does ap57 mean	answer(meal_code(ap_57))
what does restriction ap/57 mean	answer(meal_code(ap_57))
what is restriction ap57	answer(meal_code(ap_57))
what is restriction ap57	answer(meal_code(ap_57))
what does restriction ap/57 mean	answer(meal_code(ap_57))
what's restriction ap68	answer(meal_code(ap_68))
what is restriction ap/80	answer(meal_code(ap_80))
what is restriction ap/57	answer(meal_code(ap_57))
what does restriction ap/57	answer(meal_code(ap_57))
what is restriction ap80	answer(meal_code(ap_80))
what does restriction ap/57 mean	answer(meal_code(ap_57))
what is the meaning of restriction ap80	answer(meal_code(ap_80))
explain the restriction ap/57	answer(meal_code(ap_57))
what is restriction ap/55	answer(meal_code(ap_55))
what is restriction ap/57	answer(meal_code(ap_57))
explain restriction ap/57	answer(meal_code(ap_57))
what is restriction ap/57	answer(meal_code(ap_57))
what does restriction ap/80 mean	answer(meal_code(ap_80))
what is the ap57 restriction	answer(meal_code(ap_57))
how many passengers fit on a d9s	answer(_capacity(aircraft_code(d9s)))
how many people fit on a 73s	answer(_capacity(aircraft_code(73s)))
how many seats in a 100	answer(_capacity(aircraft_code(100)))
what's the capacity of a 733	answer(_capacity(aircraft_code(733)))
what is the seating capacity for the f28	answer(_capacity(aircraft_code(f28)))
how many people fit on a 72s airplane	answer(_capacity(aircraft_code(72s)))
how many seats in a 72s	answer(_capacity(aircraft_code(72s)))
what do these cost	answer(_fare(_flight(all)))
show me the flights	answer(_flight(all))
one way	answer(_oneway(_flight(all)))
show me airline abbreviations	answer(_airline(all))
show me airline abbreviations	answer(_airline(all))
which airlines are represented in the database	answer(_airline(all))
what types of meals are available	answer(_meal_code(all))
show me the airlines	answer(_airline(all))
names of airports	answer(_airport(all))
airports	answer(_airport(all))
what airlines are there	answer(_airline(all))
does midwest express serve montreal	answer(_services(airline_code(yx),city_name(montreal)))
does midwest express serve baltimore	answer(_services(airline_code(yx),city_name(baltimore)))
what are all the available meals	answer(_meal_code(all))
does midwest express serve cleveland	answer(_services(airline_code(yx),city_name(cleveland)))
does midwest express serve charlotte	answer(_services(airline_code(yx),city_name(charlotte)))
does midwest express serve baltimore	answer(_services(airline_code(yx),city_name(baltimore)))
does midwest express serve nashville	answer(_services(airline_code(yx),city_name(nashville)))
list all the landings at general mitchell international	answer(_to_2(airport_code(mke)))
list all the landings at general mitchell international	answer(_to_2(airport_code(mke)))
what is the minimum connection time for houston intercontinental	answer(_minimum_connection_time(airport_code(iah)))
what does y mean	answer(fare_basis_code(y))
what is the distance from boston airport to boston	answer(_miles_distant(airport_code(bos),city_name(boston)))
does midwest express serve indianapolis	answer(_services(airline_code(yx),city_name(indianapolis)))
does midwest express serve philadelphia	answer(_services(airline_code(yx),city_name(philadelphia)))
what is the distance from toronto international airport to toronto	answer(_miles_distant(airport_code(yyz),city_name(toronto)))
tell me distance from orlando airport to the city	answer(_miles_distant(airport_code(mco),city_name(orlando)))
how many booking classes are there	answer(count(_booking_class:_t(all)))
how far is oakland airport from downtown	answer(_miles_distant(airport_code(oak),city_name(oakland)))
how many different flight classes are there	answer(count(_class_of_service(all)))
how far is it from orlando airport to orlando	answer(_miles_distant(airport_code(mco),city_name(orlando)))
where is lester pearson airport	answer(_loc:_t_1(airport_code(yyz)))
where is general mitchell international located	answer(_loc:_t_1(airport_code(mke)))
where is general mitchell international located	answer(_loc:_t_1(airport_code(mke)))
where is mco	answer(_loc:_t_1(airport_code(mco)))
what is the distance from la guardia to new york's downtown	answer(_miles_distant(airport_code(lga),city_name(new_york)))
does dl stand for delta	answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))
display all fare codes	answer(_fare_basis_code(all))
explain the fare codes	answer(_fare_basis_code(all))
does dl stand for delta	answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))
show me what fare codes symbols stand for	answer(_fare_basis_code(all))
what is the distance between pittsburgh airport and downtown pittsburgh	answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))
how far is the airport from downtown pittsburgh	answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))
show me all the types of aircraft	answer(_aircraft(all))
what is the distance from los angeles international airport to los angeles	answer(_miles_distant(airport_code(lga),city_name(los_angeles)))
is us us air	answer(_equals(airline_code(us),_abbrev(airline_code(usair))))
what is the distance from san francisco international airport to san francisco	answer(_miles_distant(airport_code(sfo),city_name(san_francisco)))
how far is it from salt lake city airport to salt lake city	answer(_miles_distant(airport_code(slc),city_name(salt_lake_city)))
what is the abbreviation for canadian airlines international	answer(_abbrev(airline_code(canadian_airlines_international)))
what is the aircraft type with the greatest seating capacity	answer(argmax_capacity(_aircraft(all)))
what aircraft has the largest seating capacity	answer(argmax_capacity(_aircraft(all)))
show me the most expensive fare	answer(_max(_fare(_flight(all))))
show me the most expensive fare	answer(_max(_fare(_flight(all))))
show me the cheapest fare in the database	answer(_min(_fare(_flight(all))))
how do i get downtown from the toronto airport	answer(_from_airport_2(city_name(toronto)))
i would like to leave around 7 o'clock in the morning	answer(_approx_departure_time_2(time(700)))
show me the flights into love field	answer(_flight(_to_2(airport_code(dal))))
show me the flights arriving at love field	answer(_flight(_to_2(airport_code(dal))))
list all the flights that arrive at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
list all the arriving flights at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
what flights from any city land at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
what flights land at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
show me the flights to love field	answer(_flight(_to_2(airport_code(dal))))
show me the flights into love field	answer(_flight(_to_2(airport_code(dal))))
list all flights at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
list all flights arriving at general mitchell international	answer(_flight(_to_2(airport_code(mke))))
show me the flights arriving at love field	answer(_flight(_to_2(airport_code(dal))))
list the total number of flights between all airports by delta	answer(count(_flight(_airline_2(airline_code(dl)))))
list all flights departing from general mitchell	answer(_flight(_from_2(airport_code(mke))))
show me the flights out of love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights from love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights leaving from love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights out of love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights from love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights from love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights from love field to all other airports	answer(_flight(_from_2(airport_code(dal))))
show me the flights leaving from love field	answer(_flight(_from_2(airport_code(dal))))
show me the flights from love field	answer(_flight(_from_2(airport_code(dal))))
what city is mco	answer(_city(_loc:_t_1(airport_code(mco))))
list all the flights that takeoff from general mitchell international	answer(_flight(_from_2(airport_code(mke))))
what city is the airport mco in	answer(_city(_loc:_t_1(airport_code(mco))))
list all the flights that depart from general mitchell international	answer(_flight(_from_2(airport_code(mke))))
show me the flights from love field to any other airport	answer(_flight(_from_2(airport_code(dal))))
which cities does united airlines service	answer(_city(_services_1(airline_code(ua))))
what are the cities served by delta airlines	answer(_city(_services_1(airline_code(dl))))
what cities are served by canadian airlines international	answer(_city(_services_1(airline_code(cp))))
how many fare codes belong to economy class	answer(count(_fare_basis_code(_economy(_flight(all)))))
show me all flights arriving at dallas	answer(_flight(_to_2(city_name(dallas))))
what cities does continental service	answer(_city(_services_1(airline_code(co))))
is bwi washington	answer(_equals(airport_code(bwi),_airport_1(city_name(washington))))
show me all the cities that midwest express serves	answer(_city(_services_1(airline_code(yx))))
show me the cities served by nationair	answer(_city(_services_1(airline_code(nx))))
what are the cities that american airlines serves	answer(_city(_services_1(airline_code(aa))))
only show continental flights	answer(_flight(_airline_2(airline_code(co))))
show me all twa flights please	answer(_flight(_airline_2(airline_code(tw))))
what flights are provided by delta airlines	answer(_flight(_airline_2(airline_code(dl))))
do all the flights to oakland land at the same place	answer(_flight(_to_2(city_name(oakland))))
which flights are serviced by american airlines	answer(_flight(_airline_2(airline_code(aa))))
what flights are provided by american airlines	answer(_flight(_airline_2(airline_code(aa))))
does midwest express have any flights	answer(_flight(_airline_2(airline_code(yx))))
all delta flights to everywhere if you can	answer(_flight(_airline_2(airline_code(dl))))
the flight will originate from boston	answer(_flight(_from_2(city_name(boston))))
flight will start from boston	answer(_flight(_from_2(city_name(boston))))
please show me all the flights from boston	answer(_flight(_from_2(city_name(boston))))
flights from atlanta please	answer(_flight(_from_2(city_name(atlanta))))
how many airports does oakland have	answer(count(_airport(_loc:_t_2(city_name(oakland)))))
show me all the flights from burbank	answer(_flight(_from_2(city_name(burbank))))
what flights do you have from ontario	answer(_flight(_from_2(city_name(ontario))))
okay show me all the flights to baltimore	answer(_flight(_to_2(city_name(baltimore))))
flights to baltimore	answer(_flight(_to_2(city_name(baltimore))))
show me all flights from toronto	answer(_flight(_from_2(city_name(toronto))))
what flights leave from phoenix to anywhere	answer(_flight(_from_2(city_name(phoenix))))
i need to know a list of flights from atlanta	answer(_flight(_from_2(city_name(atlanta))))
what flights leave from phoenix	answer(_flight(_from_2(city_name(phoenix))))
flights to baltimore	answer(_flight(_to_2(city_name(baltimore))))
i would like to fly to baltimore	answer(_flight(_to_2(city_name(baltimore))))
flights from montreal	answer(_flight(_from_2(city_name(montreal))))
what airlines service pittsburgh airport	answer(_airline(_services_2(airport_code(pit))))
show me the airlines that use love field	answer(_airline(_services_2(airport_code(dal))))
show me all flights from montreal	answer(_flight(_from_2(city_name(montreal))))
hi i want a round trip ticket to dallas	answer(_round_trip(_to_2(city_name(dallas))))
show me all flights from montreal	answer(_flight(_from_2(city_name(montreal))))
what does the fare code f and fn mean	answer(or(fare_basis_code(f),fare_basis_code(fn)))
show me all flights from charlotte	answer(_flight(_from_2(city_name(charlotte))))
please show me all airports in denver	answer(_airport(_loc:_t_2(city_name(denver))))
show me the flights from cincinnati	answer(_flight(_from_2(city_name(cincinnati))))
what's the airport at orlando	answer(_airport(_loc:_t_2(city_name(orlando))))
what are fare codes qw and qx	answer(or(fare_basis_code(qw),fare_basis_code(qx)))
houston airports	answer(_airport(_loc:_t_2(city_name(houston))))
what airlines are ac and as	answer(or(airline_code(ac),airline_code(as)))
houston airports	answer(_airport(_loc:_t_2(city_name(houston))))
what is the meaning of fare code qx and qw	answer(or(fare_basis_code(qx),fare_basis_code(qw)))
airports in new york	answer(_airport(_loc:_t_2(city_name(new_york))))
list all the airlines that service denver	answer(_airline(_services_2(city_name(denver))))
airports in new york	answer(_airport(_loc:_t_2(city_name(new_york))))
which airlines serve denver	answer(_airline(_services_2(city_name(denver))))
give me a list of airports in baltimore	answer(_airport(_loc:_t_2(city_name(baltimore))))
i'd like a limo in denver on august seventh	answer(_limousine(_to_city_2(city_name(denver))))
show me all flights from indianapolis	answer(_flight(_from_2(city_name(indianapolis))))
which airlines serve atlanta	answer(_airline(_services_2(city_name(atlanta))))
i need to make reservations from denver to boston	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(boston))))
i need to go from boston to dallas	answer(intersection(_from_2(city_name(boston)),_to_2(city_name(dallas))))
what about a car rental in denver	answer(_rental_car(_to_city_2(city_name(denver))))
what do you know about car rental in denver	answer(_rental_car(_to_city_2(city_name(denver))))
i'd like to go to boston from denver and i'd like to get there	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(boston))))
what limousine service in toronto	answer(_limousine(_to_city_2(city_name(toronto))))
rental cars in boston	answer(_rental_car(_to_city_2(city_name(boston))))
can i get a rental car in dallas	answer(_rental_car(_to_city_2(city_name(dallas))))
how about arrivals for american in atlanta	answer(intersection(_airline_2(airline_code(aa)),_to_2(city_name(atlanta))))
show me airports near washington dc	answer(_airport(_loc:_t_2(city_name(washington))))
i would like to travel from boston to denver	answer(intersection(_from_2(city_name(boston)),_to_2(city_name(denver))))
is there limo service at pittsburgh airport	answer(_limousine(_from_airport_2(airport_code(pit))))
is there limousine service available at baltimore airport	answer(_limousine(_from_airport_2(airport_code(bwi))))
i need to go to pittsburgh and denver	answer(or(_to_2(city_name(pittsburgh)),_to_2(city_name(denver))))
oakland to denver	answer(intersection(_from_2(city_name(oakland)),_to_2(city_name(denver))))
i live in denver and i'd like to make a trip to atlanta	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(atlanta))))
phoenix to denver	answer(intersection(_from_2(city_name(phoenix)),_to_2(city_name(denver))))
can i have a rental car in houston	answer(_rental_car(_to_city_2(city_name(houston))))
is there a limousine service available from the pittsburgh airport	answer(_limousine(_from_airport_2(airport_code(pit))))
i want to go from denver to oakland	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(oakland))))
united airlines stopping in denver	answer(intersection(_airline_2(airline_code(ua)),_stop_2(city_name(denver))))
no i want to go from denver to oakland	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(oakland))))
i want to go from boston to oakland	answer(intersection(_from_2(city_name(boston)),_to_2(city_name(oakland))))
can i rent a car in san jose too	answer(_rental_car(_to_city_2(city_name(san_jose))))
what is the cheapest one way fare from any city to another	answer(_min(_fare(_oneway(_flight(all)))))
give me a list of airlines in pittsburgh	answer(_airline(_services_2(city_name(pittsburgh))))
american airlines leaving phoenix	answer(intersection(_airline_2(airline_code(aa)),_from_2(city_name(phoenix))))
show departures from atlanta for american	answer(intersection(_airline_2(airline_code(aa)),_from_2(city_name(atlanta))))
in new york i'll need to rent a car	answer(_rental_car(_to_city_2(city_name(new_york))))
i will need a car at new york	answer(_rental_car(_to_city_2(city_name(new_york))))
show me the car rentals in baltimore	answer(_rental_car(_to_city_2(city_name(baltimore))))
rental car in baltimore	answer(_rental_car(_to_city_2(city_name(baltimore))))
what time zone is denver in	answer(_time_zone_code(_loc:_t_1(city_name(denver))))
from denver to baltimore	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(baltimore))))
newark to cleveland	answer(intersection(_from_2(city_name(newark)),_to_2(city_name(cleveland))))
newark to cleveland	answer(intersection(_from_2(city_name(newark)),_to_2(city_name(cleveland))))
newark to cleveland	answer(intersection(_from_2(city_name(newark)),_to_2(city_name(cleveland))))
train to newark	answer(_rapid_transit(_to_city_2(city_name(newark))))
how do i get from boston to pittsburgh	answer(intersection(_from_2(city_name(boston)),_to_2(city_name(pittsburgh))))
in pittsburgh i'd like to rent a car	answer(_rental_car(_to_city_2(city_name(pittsburgh))))
please list the rental car information in pittsburgh	answer(_rental_car(_to_city_2(city_name(pittsburgh))))
chicago to milwaukee	answer(intersection(_from_2(city_name(chicago)),_to_2(city_name(milwaukee))))
now get me from pittsburgh to denver	answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(denver))))
pittsburgh to denver	answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(denver))))
from las vegas to phoenix	answer(intersection(_from_2(city_name(las_vegas)),_to_2(city_name(phoenix))))
i live in denver and i'd like to make a trip to pittsburgh	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))
i'm planning a trip to pittsburgh and i live in denver can you help me	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))
pittsburgh to denver	answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(denver))))
what limousine service in los angeles	answer(_limousine(_to_city_2(city_name(los_angeles))))
i live in denver and i'd like to make a trip to pittsburgh	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))
i need information from denver to pittsburgh	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))
i would like to travel from denver to pittsburgh	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))
i'd like information on boston to washington	answer(intersection(_from_2(city_name(boston)),_to_2(city_name(washington))))
pittsburgh to denver	answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(denver))))
from washington to atlanta	answer(intersection(_from_2(city_name(washington)),_to_2(city_name(atlanta))))
atlanta to pittsburgh	answer(intersection(_from_2(city_name(atlanta)),_to_2(city_name(pittsburgh))))
can you rent a car at stapleton international airport in denver	answer(_rental_car(_from_airport_2(city_name(denver))))
from atlanta to washington dc	answer(intersection(_from_2(city_name(atlanta)),_to_2(city_name(washington))))
from montreal to las vegas	answer(intersection(_from_2(city_name(montreal)),_to_2(city_name(las_vegas))))
from las vegas to montreal	answer(intersection(_from_2(city_name(las_vegas)),_to_2(city_name(montreal))))
in dallas fort worth i would like information on ground transportation	answer(_ground_transport(_to_city_2(city_name(dallas))))
ground transportation denver	answer(_ground_transport(_to_city_2(city_name(denver))))
i'm looking for ground transportation in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
what is the ground transportation available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what is the ground transportation available in boston	answer(_ground_transport(_to_city_2(city_name(boston))))
what ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation in dallas please	answer(_ground_transport(_to_city_2(city_name(dallas))))
show me ground transportation in boston	answer(_ground_transport(_to_city_2(city_name(boston))))
what ground transportation is available in newark	answer(_ground_transport(_to_city_2(city_name(newark))))
what is the ground transport in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what kind of ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is available in boston	answer(_ground_transport(_to_city_2(city_name(boston))))
show me dallas ground transport	answer(_ground_transport(_to_city_2(city_name(dallas))))
i need information for ground transportation denver colorado	answer(_ground_transport(_to_city_2(city_name(denver))))
ground transportation dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
what types of ground transportation are available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is available in boston	answer(_ground_transport(_to_city_2(city_name(boston))))
what kinds of ground transportation is available in dallas fort worth	answer(_ground_transport(_to_city_2(city_name(dallas))))
what ground transportation can i take into boston	answer(_ground_transport(_to_city_2(city_name(boston))))
show me the ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what kind of ground transportation is there in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
what kind of ground transportation is there once i get to dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
ground transport denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation for boston	answer(_ground_transport(_to_city_2(city_name(boston))))
ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is there in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation information for dallas fort worth	answer(_ground_transport(_to_city_2(city_name(dallas))))
what is the total seating capacity of all aircraft of american airlines	answer(sum_capacity(_aircraft(_airline_2(airline_code(aa)))))
what ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me the ground transportation at denver	answer(_ground_transport(_to_city_2(city_name(denver))))
ground transport in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation for dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
do you have one to denver from philadelphia	answer(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(denver))))
describe ground transportation in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is there from denver	answer(_ground_transport(_to_city_2(city_name(denver))))
ground transportation denver	answer(_ground_transport(_to_city_2(city_name(denver))))
i'll need a rental car at the atlanta airport can you show me what's available	answer(_rental_car(_from_airport_2(city_name(atlanta))))
what ground transportation is available in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
sure i want to go from philadelphia to dallas	answer(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas))))
what kind of ground transportation is there in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is available at boston	answer(_ground_transport(_to_city_2(city_name(boston))))
i need ground transportation in dallas please show me what's available	answer(_ground_transport(_to_city_2(city_name(dallas))))
show me boston ground transportation	answer(_ground_transport(_to_city_2(city_name(boston))))
what ground transportation is available in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
show me the ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
is there any ground transportation to the city in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
boston ground transportation	answer(_ground_transport(_to_city_2(city_name(boston))))
what kind of ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me information on ground transportation for dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
what ground transportation is there in dallas	answer(_ground_transport(_to_city_2(city_name(dallas))))
show me ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me ground transportation in boston and in baltimore	answer(_ground_transport(_to_city_2(city_name(boston))))
what ground transportation is available in dallas tomorrow	answer(_ground_transport(_to_city_2(city_name(dallas))))
information on ground transportation in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
what ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
is there ground transportation available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
show me a list of ground transportation at denver	answer(_ground_transport(_to_city_2(city_name(denver))))
please give me ground transportation information for denver	answer(_ground_transport(_to_city_2(city_name(denver))))
dallas ground transportation	answer(_ground_transport(_to_city_2(city_name(dallas))))
what ground transportation is available in denver	answer(_ground_transport(_to_city_2(city_name(denver))))
can you find out about the ground transportation available in atlanta	answer(_ground_transport(_to_city_2(city_name(atlanta))))
list ground transportation options at phoenix	answer(_ground_transport(_to_city_2(city_name(phoenix))))
please list ground transportation in atlanta	answer(_ground_transport(_to_city_2(city_name(atlanta))))
what's the ground transportation from oakland to san francisco	answer(_ground_transport(_to_city_2(city_name(oakland))))
ground transport phoenix	answer(_ground_transport(_to_city_2(city_name(phoenix))))
in atlanta i would like information on ground transportation	answer(_ground_transport(_to_city_2(city_name(atlanta))))
what does ground transportation look like in oakland	answer(_ground_transport(_to_city_2(city_name(oakland))))
we're going from denver to san francisco	answer(intersection(_from_2(city_name(denver)),_to_2(city_name(san_francisco))))
what kind of ground transportation is available in atlanta	answer(_ground_transport(_to_city_2(city_name(atlanta))))
list ground transportation in detroit	answer(_ground_transport(_to_city_2(city_name(detroit))))
i want to go from san francisco to denver	answer(intersection(_from_2(city_name(san_francisco)),_to_2(city_name(denver))))
what ground transportation is there in atlanta	answer(_ground_transport(_to_city_2(city_name(atlanta))))
from pittsburgh to baltimore	answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(baltimore))))
ground transportation for st. paul	answer(_ground_transport(_to_city_2(city_name(st_paul))))
from philadelphia to toronto	answer(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(toronto))))
