any jobs available using database ?	(lambda $0:e (and_ (job $0) (area $0 database)))
show jobs using cics ?	(lambda $0:e (and_ (job $0) (language $0 cics)))
what jobs does lcs recruit for ?	(lambda $0:e (and_ (job $0) (recruiter $0 LCS)))
show jobs in html ?	(lambda $0:e (and_ (job $0) (language $0 html)))
what database jobs are there ?	(lambda $0:e (and_ (job $0) (area $0 database)))
give me the jobs on unix ?	(lambda $0:e (and_ (job $0) (platform $0 unix)))
are there any jobs for a graphics specialist ?	(lambda $0:e (and_ (job $0) (area $0 graphics)))
what jobs are there using cics ?	(lambda $0:e (and_ (job $0) (language $0 cics)))
are there any unix jobs ?	(lambda $0:e (and_ (job $0) (platform $0 unix)))
show the jobs using html ?	(lambda $0:e (and_ (job $0) (language $0 html)))
i would like to find a job using java ?	(lambda $0:e (and_ (job $0) (language $0 java)))
list the jobs on unix ?	(lambda $0:e (and_ (job $0) (platform $0 unix)))
what jobs are there for a database specialist ?	(lambda $0:e (and_ (job $0) (area $0 database)))
any jobs available using database ?	(lambda $0:e (and_ (job $0) (area $0 database)))
tell me jobs using html ?	(lambda $0:e (and_ (job $0) (language $0 html)))
list the jobs in database ?	(lambda $0:e (and_ (job $0) (area $0 database)))
list the jobs using cics ?	(lambda $0:e (and_ (job $0) (language $0 cics)))
list the jobs for a database specialist ?	(lambda $0:e (and_ (job $0) (area $0 database)))
are there any jobs that require the knowledge of linux platform ?	(lambda $0:e (and_ (job $0) (platform $0 linux)))
what jobs can i find with tivoli ?	(lambda $0:e (and_ (job $0) (company $0 Tivoli)))
what jobs are there using cobol ?	(lambda $0:e (and_ (job $0) (language $0 cobol)))
are there any jobs using cobol ?	(lambda $0:e (and_ (job $0) (language $0 cobol)))
what positions are there in networking ?	(lambda $0:e (and_ (job $0) (area $0 networking)))
what jobs are there for a networking specialist ?	(lambda $0:e (and_ (job $0) (area $0 networking)))
tell me jobs in networking ?	(lambda $0:e (and_ (job $0) (area $0 networking)))
what jobs are there using 'tcl/tk' ?	(lambda $0:e (and_ (job $0) (language $0 tcl/tk)))
are there any computer jobs in the field of statistics ?	(lambda $0:e (and_ (job $0) (area $0 statistics)))
are there any jobs on novell ?	(lambda $0:e (and_ (job $0) (platform $0 novell)))
are there any jobs for a programmer ?	(lambda $0:e (and_ (job $0) (title $0 Programmer)))
are there any programmer jobs open ?	(lambda $0:e (and_ (job $0) (title $0 Programmer)))
are there any programmer jobs open ?	(lambda $0:e (and_ (job $0) (title $0 Programmer)))
is fortran required for any jobs ?	(lambda $0:e (and_ (job $0) (language $0 fortran)))
are there any jobs on windows ?	(lambda $0:e (and_ (job $0) (platform $0 windows)))
show jobs on windows ?	(lambda $0:e (and_ (job $0) (platform $0 windows)))
give me jobs in san antonio ?	(lambda $0:e (and_ (job $0) (loc $0 "san antonio")))
list jobs using assembly ?	(lambda $0:e (and_ (job $0) (language $0 assembly)))
list the positions that require a knowledge of microsoft excel ?	(lambda $0:e (and_ (job $0) (application $0 excel)))
list the positions that require a knowledge of microsoft excel ?	(lambda $0:e (and_ (job $0) (application $0 excel)))
are there any jobs in san antonio ?	(lambda $0:e (and_ (job $0) (loc $0 "san antonio")))
list the jobs using assembly ?	(lambda $0:e (and_ (job $0) (language $0 assembly)))
show the jobs in san antonio ?	(lambda $0:e (and_ (job $0) (loc $0 "san antonio")))
are there any jobs in san antonio ?	(lambda $0:e (and_ (job $0) (loc $0 "san antonio")))
what jobs does microsoft recruit for ?	(lambda $0:e (and_ (job $0) (company $0 Microsoft)))
show me jobs not involving 'c++' ?	(lambda $0:e (and_ (job $0) (not_ (language $0 c++))))
show me jobs not involving 'c++' ?	(lambda $0:e (and_ (job $0) (not_ (language $0 c++))))
what jobs have a salary greater than 20 and hour ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 20 hour)))
tell me the jobs in '3d' graphics ?	(lambda $0:e (and_ (job $0) (area $0 "3d graphics")))
show me something that requires oracle ?	(lambda $0:e (and_ (job $0) (application $0 oracle)))
what jobs are there for a '3d' graphics specialist ?	(lambda $0:e (and_ (job $0) (area $0 "3d graphics")))
are there any jobs for a client server specialist ?	(lambda $0:e (and_ (job $0) (area $0 client/server)))
what jobs are there for a '3d' graphics specialist ?	(lambda $0:e (and_ (job $0) (area $0 "3d graphics")))
show the jobs in client server ?	(lambda $0:e (and_ (job $0) (area $0 client/server)))
list the jobs for a client server specialist ?	(lambda $0:e (and_ (job $0) (area $0 client/server)))
what jobs are longhorn employment hiring for ?	(lambda $0:e (and_ (job $0) (recruiter $0 Longhorn)))
list jobs in client server ?	(lambda $0:e (and_ (job $0) (area $0 client/server)))
what jobs are longhorn employment hiring for ?	(lambda $0:e (and_ (job $0) (recruiter $0 Longhorn)))
are there any autocad jobs open ?	(lambda $0:e (and_ (job $0) (application $0 autocad)))
list the jobs using cobol ii ?	(lambda $0:e (and_ (job $0) (language $0 "cobol ii")))
list jobs in cobol ii ?	(lambda $0:e (and_ (job $0) (language $0 "cobol ii")))
give me jobs in cobol ii ?	(lambda $0:e (and_ (job $0) (language $0 "cobol ii")))
are there any autocad jobs open ?	(lambda $0:e (and_ (job $0) (application $0 autocad)))
tell me jobs using cobol ii ?	(lambda $0:e (and_ (job $0) (language $0 "cobol ii")))
tell me jobs for a device driver specialist ?	(lambda $0:e (and_ (job $0) (area $0 "device driver")))
what are the jobs that pay 50000 per year ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 50000 year)))
what jobs are there with a salary of 40000 ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 40000 year)))
what jobs are there with a salary of more than 50000 dollars per year ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 50000 year)))
show me jobs with a salary greater than 50000 dollars a year ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 50000 year)))
show me the jobs with 30000 salary	(lambda $0:e (and_ (job $0) (salary_greater_than $0 30000 year)))
what jobs are there with a salary of 40000 ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 40000 year)))
what jobs pay 40000 ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 40000 year)))
show me the jobs with 30000 salary	(lambda $0:e (and_ (job $0) (salary_greater_than $0 30000 year)))
show me jobs paying greater than 50000 per year ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 50000 year)))
what jobs pay at least 80000 dollars per year ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 80000 year)))
list the jobs in visual 'c++' ?	(lambda $0:e (and_ (job $0) (language $0 "visual c++")))
tell me the jobs using powerbuilder ?	(lambda $0:e (and_ (job $0) (language $0 powerbuilder)))
give me jobs using visual 'c++' ?	(lambda $0:e (and_ (job $0) (language $0 "visual c++")))
which jobs use visual 'j++' as their development tool ?	(lambda $0:e (and_ (job $0) (language $0 "visual j++")))
which jobs use visual 'j++' as their development tool ?	(lambda $0:e (and_ (job $0) (language $0 "visual j++")))
what jobs are there on windows 95 ?	(lambda $0:e (and_ (job $0) (platform $0 "windows 95")))
show the jobs in visual 'c++' ?	(lambda $0:e (and_ (job $0) (language $0 "visual c++")))
give me the jobs in visual 'c++' ?	(lambda $0:e (and_ (job $0) (language $0 "visual c++")))
are there any jobs using powerbuilder ?	(lambda $0:e (and_ (job $0) (language $0 powerbuilder)))
tell me the jobs on windows nt ?	(lambda $0:e (and_ (job $0) (platform $0 "windows nt")))
what jobs are there on windows nt ?	(lambda $0:e (and_ (job $0) (platform $0 "windows nt")))
show jobs using powerbuilder ?	(lambda $0:e (and_ (job $0) (language $0 powerbuilder)))
show me the jobs that are not in haskell ?	(lambda $0:e (and_ (job $0) (not_ (language $0 haskell))))
i want a job that doesnt use windows ?	(lambda $0:e (and_ (job $0) (not_ (platform $0 windows))))
show me the jobs that are not in haskell ?	(lambda $0:e (and_ (job $0) (not_ (language $0 haskell))))
are there any jobs with a salary of 100000 ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 100000 year)))
what jobs have a recruiter named phil smith ?	(lambda $0:e (and_ (job $0) (recruiter $0 "Phil Smith")))
are there any jobs for a data warehousing specialist ?	(lambda $0:e (and_ (job $0) (area $0 "data warehousing")))
tell me the jobs using visual basic ?	(lambda $0:e (and_ (job $0) (language $0 "visual basic")))
what jobs are there in data warehousing ?	(lambda $0:e (and_ (job $0) (area $0 "data warehousing")))
are there any project manager positions open ?	(lambda $0:e (and_ (job $0) (title $0 "Project Manager")))
show jobs for a data warehousing specialist ?	(lambda $0:e (and_ (job $0) (area $0 "data warehousing")))
give me jobs for a data warehousing specialist ?	(lambda $0:e (and_ (job $0) (area $0 "data warehousing")))
tell me jobs using visual basic ?	(lambda $0:e (and_ (job $0) (language $0 "visual basic")))
show jobs using visual basic ?	(lambda $0:e (and_ (job $0) (language $0 "visual basic")))
are there any project manager positions open ?	(lambda $0:e (and_ (job $0) (title $0 "Project Manager")))
list the required experience for a job using lisp ?	(lambda $1:e (exists_ $0:e (and_ (job $0) (language $0 lisp) (req_exp $0 $1))))
show me the job application for ic design engineer ?	(lambda $0:e (and_ (job $0) (title $0 "Ic Design Engineer")))
what jobs desire a degree but dont use 'c++'	(lambda $0:e (and_ (job $0) (not_ (language $0 c++)) (des_deg $0)))
what jobs desire a degree but dont use 'c++'	(lambda $0:e (and_ (job $0) (not_ (language $0 c++)) (des_deg $0)))
how much experience is wanted for a job at microsoft ?	(lambda $1:e (exists_ $0:e (and_ (job $0) (company $0 Microsoft) (req_exp $0 $1))))
are there any jobs in the us with the title verification engineer ?	(lambda $0:e (and_ (job $0) (title $0 "Verification Engineer")))
what are the degree requirements for a software engineer ?	(lambda $1:e (exists_ $0:e (and_ (title $0 "Software Engineer") (req_deg $0 $1))))
list the companies that desire 'c++' experience ?	(lambda $1:e (exists_ $0:e (and_ (job $0) (language $0 c++) (des_exp $0) (company $0 $1))))
what project manager jobs are there that require experience ?	(lambda $0:e (and_ (job $0) (title $0 "Project Manager") (req_exp $0)))
what are the jobs that require experience with microsoft word ?	(lambda $0:e (and_ (job $0) (application $0 "microsoft word") (req_exp $0)))
what are the jobs that require experience with microsoft word ?	(lambda $0:e (and_ (job $0) (application $0 "microsoft word") (req_exp $0)))
show the jobs for bscs in austin ?	(lambda $0:e (and_ (req_deg $0 BSCS) (loc $0 austin)))
tell me the jobs requiring bs in usa ?	(lambda $0:e (and_ (job $0) (req_deg $0 BS) (loc $0 usa)))
are there jobs that do not require a degree in houston ?	(lambda $0:e (and_ (job $0) (loc $0 houston) (not_ (req_deg $0))))
are there any jobs specializing in ai with jpl ?	(lambda $0:e (and_ (job $0) (area $0 ai) (company $0 JPL)))
show me the jobs that require 1 year of experience but desire 2 years of experiences	(lambda $0:e (and_ (job $0) (req_exp $0 1) (des_exp $0 2)))
are there any jobs specializing in ai with jpl ?	(lambda $0:e (and_ (job $0) (area $0 ai) (company $0 JPL)))
what jobs need knowledge of 'c++' or java ?	(lambda $0:e (and_ (job $0) (or_ (language $0 c++) (language $0 java))))
what jobs are there in usa on ibm ?	(lambda $0:e (and_ (job $0) (loc $0 usa) (platform $0 ibm)))
what ai positions require only a bscs ?	(lambda $0:e (and_ (job $0) (area $0 ai) (req_deg $0 BSCS)))
what jobs are there in austin that require 5 years experience ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_exp $0 5)))
what jobs in austin require 10 years of experience ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_exp $0 10)))
give me the jobs for a database specialist in usa ?	(lambda $0:e (and_ (job $0) (area $0 database) (loc $0 usa)))
show the jobs requiring bs in usa ?	(lambda $0:e (and_ (job $0) (req_deg $0 BS) (country $0 usa)))
what job is there for a bscs with 5 years of experience ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (req_exp $0 5)))
what jobs require at least 1 year of experience in 'c++' ?	(lambda $0:e (and_ (job $0) (req_exp $0 1) (language $0 c++)))
what jobs in austin require no experience ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (not_ (req_exp $0))))
what jobs in austin require no experience ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (not_ (req_exp $0))))
give some jobs in dallas on a sun system ?	(lambda $0:e (and_ (job $0) (loc $0 dallas) (platform $0 sun)))
show jobs in austin that require a bscs ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_deg $0 BSCS)))
what jobs are there in dallas that requires a mscs ?	(lambda $0:e (and_ (job $0) (loc $0 dallas) (req_deg $0 MSCS)))
whats available on vax and near austin ?	(lambda $0:e (and_ (job $0) (platform $0 vax) (loc $0 austin)))
show me the jobs at companies in austin that want a degree in bscs	(lambda $0:e (and_ (job $0) (loc $0 austin) (des_deg $0 BSCS)))
find all network administration jobs in austin ?	(lambda $0:e (and_ (job $0) (area $0 network) (loc $0 austin)))
show me austin jobs requiring a bscs ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_deg $0 BSCS)))
what 'c++' jobs are in austin ?	(lambda $0:e (and_ (job $0) (language $0 c++) (loc $0 austin)))
show me austin jobs desiring a bscs	(lambda $0:e (and_ (job $0) (loc $0 austin) (des_deg $0 BSCS)))
show jobs in austin that require a bscs ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_deg $0 BSCS)))
what jobs in boston have openings for a 'c++' programmer ?	(lambda $0:e (and_ (job $0) (loc $0 boston) (language $0 c++)))
find all network administration jobs in austin ?	(lambda $0:e (and_ (job $0) (area $0 network) (loc $0 austin)))
what jobs in boston have openings for a 'c++' programmer ?	(lambda $0:e (and_ (job $0) (loc $0 boston) (language $0 c++)))
show me the jobs at companies in austin that want a degree in bscs	(lambda $0:e (and_ (job $0) (loc $0 austin) (des_deg $0 BSCS)))
find all 'c++' jobs in austin ?	(lambda $0:e (and_ (job $0) (language $0 c++) (loc $0 austin)))
what 'c++' jobs are in austin ?	(lambda $0:e (and_ (job $0) (language $0 c++) (loc $0 austin)))
i hold a degree in bscs in austin are there any jobs for me ?	(lambda $0:e (and_ (job $0) (des_deg $0 BSCS) (loc $0 austin)))
show me dallas jobs requiring a bscs ?	(lambda $0:e (and_ (job $0) (loc $0 dallas) (req_deg $0 BSCS)))
what jobs are there in austin that require a bscs degree ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (req_deg $0 BSCS)))
i wish there were some perl jobs in boston ?	(lambda $0:e (and_ (job $0) (language $0 perl) (loc $0 boston)))
show me the jobs requiring 3 years of experience at tivoli ?	(lambda $0:e (and_ (job $0) (req_exp $0 3) (company $0 Tivoli)))
what jobs in austin require knowledge of the platform unix ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (platform $0 unix)))
what jobs in austin need knowledge in unix ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (platform $0 unix)))
what are the jobs in washington that require at least 5 years of experience ?	(lambda $0:e (and_ (job $0) (loc $0 washington) (req_exp $0 5)))
list the jobs using html for a games specialist ?	(lambda $0:e (and_ (job $0) (language $0 html) (area $0 games)))
what jobs in houston require a bacs ?	(lambda $0:e (and_ (job $0) (loc $0 houston) (req_deg $0 BACS)))
show the jobs on pc requiring bscs ?	(lambda $0:e (and_ (job $0) (platform $0 pc) (req_deg $0 BSCS)))
what jobs require a bscs and no experience ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (not_ (req_exp $0))))
do you have any jobs involving 'c++' on aix ?	(lambda $0:e (and_ (job $0) (language $0 c++) (platform $0 aix)))
are there any jobs using 'c++' with dell ?	(lambda $0:e (and_ (job $0) (language $0 c++) (company $0 Dell)))
tell me the jobs requiring ba using cobol ?	(lambda $0:e (and_ (job $0) (req_deg $0 BA) (language $0 cobol)))
what jobs require a bscs degree and desire an mscs degree ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (des_deg $0 MSCS)))
what jobs at dell require a bscs ?	(lambda $0:e (and_ (job $0) (company $0 Dell) (req_deg $0 BSCS)))
are there any jobs using assembly in usa ?	(lambda $0:e (and_ (job $0) (language $0 assembly) (loc $0 usa)))
are there any jobs using 'c++' with dell ?	(lambda $0:e (and_ (job $0) (language $0 c++) (company $0 Dell)))
give me jobs on vms using sql ?	(lambda $0:e (and_ (job $0) (platform $0 vms) (language $0 sql)))
show me jobs at dell requiring a bscs degree ?	(lambda $0:e (and_ (job $0) (company $0 Dell) (req_deg $0 BSCS)))
show me jobs requiring a bscs on sun ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (platform $0 sun)))
show me jobs requiring a bscs on suns ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (platform $0 sun)))
what jobs are there that dont require a degree but use perl ?	(lambda $0:e (and_ (job $0) (not_ (req_deg $0)) (language $0 perl)))
what jobs use html but do not require a degree ?	(lambda $0:e (and_ (job $0) (language $0 html) (not_ (req_deg $0))))
show the jobs with the title systems programmer requiring 2 years of experience	(lambda $0:e (and_ (job $0) (title $0 Programmer) (req_exp $0 2)))
show me programmer jobs in tulsa ?	(lambda $0:e (and_ (job $0) (title $0 Programmer) (loc $0 tulsa)))
show me the jobs using lisp requiring a bscs ?	(lambda $0:e (and_ (job $0) (language $0 lisp) (req_deg $0 BSCS)))
give me jobs on the mac using perl ?	(lambda $0:e (and_ (job $0) (platform $0 mac) (language $0 perl)))
list jobs requiring bscs using java ?	(lambda $0:e (and_ (job $0) (req_deg $0 BSCS) (language $0 java)))
show me programmer jobs in tulsa ?	(lambda $0:e (and_ (job $0) (title $0 Programmer) (loc $0 tulsa)))
what positions are there that use 'c++' and java ?	(lambda $0:e (and_ (job $0) (language $0 c++) (language $0 java)))
show me the jobs using lisp requiring a bscs ?	(lambda $0:e (and_ (job $0) (language $0 lisp) (req_deg $0 BSCS)))
where can i work with a bscs and no experience ?	(lambda $1:e (exists_ $0:e (and_ (job $0) (req_deg $0 BSCS) (not_ (req_exp $0)) (loc $0 $1))))
show me new york jobs requiring a bscs ?	(lambda $0:e (and_ (job $0) (loc $0 "new york") (req_deg $0 BSCS)))
what tivoli jobs are there that require a bscs degree ?	(lambda $0:e (and_ (job $0) (company $0 Tivoli) (req_deg $0 BSCS)))
which jobs at trilogy deal with 'c++' ?	(lambda $0:e (and_ (job $0) (company $0 Trilogy) (language $0 c++)))
show jobs for a shell programmer familiar with the unix environment ?	(lambda $0:e (and_ (job $0) (language $0 shell) (platform $0 unix)))
what jobs using fortran are there in houston ?	(lambda $0:e (and_ (job $0) (language $0 fortran) (loc $0 houston)))
which jobs at trilogy deal with 'c++' ?	(lambda $0:e (and_ (job $0) (company $0 Trilogy) (language $0 c++)))
show a list of jobs requiring experience in 'c++' or java ?	(lambda $0:e (and_ (job $0) (or_ (language $0 c++) (language $0 java)) (req_exp $0)))
is anyone offering 40000 for ai work ?	(lambda $0:e (and_ (job $0) (salary_greater_than $0 40000 year) (area $0 ai)))
what are the jobs in austin requiring knowledge of oracle ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (application $0 oracle)))
show the companies that are looking for bscs in austin	(lambda $1:e (exists_ $0:e (and_ (req_deg $0 BSCS) (loc $0 austin) (company $0 $1))))
are there any mac programmer jobs ?	(lambda $0:e (and_ (job $0) (platform $0 mac) (title $0 Programmer)))
are there any mac programmer jobs ?	(lambda $0:e (and_ (job $0) (platform $0 mac) (title $0 Programmer)))
what jobs are there in austin for people with knowledge of the application oracle ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (application $0 oracle)))
what jobs are there for assembly programmer that require a bscs ?	(lambda $0:e (and_ (job $0) (language $0 assembly) (req_deg $0 BSCS)))
are there any jobs using java that are not with ibm ?	(lambda $0:e (and_ (job $0) (language $0 java) (not_ (company $0 IBM))))
what jobs are there for programmers who know java ?	(lambda $0:e (and_ (job $0) (title $0 Programmer) (language $0 java)))
i sure do wish there were java assembly jobs out there '.' can you help ?	(lambda $0:e (and_ (job $0) (language $0 java) (language $0 assembly)))
could i have some jobs using sql with oracle ?	(lambda $0:e (and_ (job $0) (language $0 sql) (application $0 oracle)))
show me the jobs concerning games development on a playstation ?	(lambda $0:e (and_ (job $0) (area $0 games) (platform $0 playstation)))
are there any jobs using java that dont require a bscs ?	(lambda $0:e (and_ (job $0) (language $0 java) (not_ (req_deg $0 BSCS))))
show the jobs using lisp not requiring a bscs	(lambda $0:e (and_ (job $0) (language $0 lisp) (not_ (req_deg $0 BSCS))))
what jobs require knowledge of 'c++' but not perl ?	(lambda $0:e (and_ (job $0) (language $0 c++) (not_ (language $0 perl))))
what jobs require knowledge of 'c++' but not perl ?	(lambda $0:e (and_ (job $0) (language $0 c++) (not_ (language $0 perl))))
show the jobs using lisp not requiring a degree in cs ?	(lambda $0:e (and_ (job $0) (language $0 lisp) (not_ (req_deg $0 BSCS))))
show me austin jobs with a salary of 50000	(lambda $0:e (and_ (job $0) (loc $0 austin) (salary_greater_than $0 50000 year)))
what jobs in austin have a salary of 60000 ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (salary_greater_than $0 60000 year)))
what jobs in austin have a salary of 60000 ?	(lambda $0:e (and_ (job $0) (loc $0 austin) (salary_greater_than $0 60000 year)))
